episode,score,total_reward,epsilon,loss,steps,steps_since_food
355.0,0.0,-11.0,0.34521212591084205,0.8846143700859763,11.0,11.0
356.0,1.0,-0.8999999999999986,0.34417648953310953,0.782905865799297,11.0,7.0
357.0,2.0,9.0,0.3431439600645102,0.801277940089886,13.0,3.0
358.0,2.0,8.5,0.34211452818431665,0.8592096434699165,18.0,3.0
359.0,1.0,-0.6999999999999975,0.3410881845997637,0.7782402038574219,9.0,6.0
360.0,1.0,-0.9000000000000004,0.3400649200459644,0.6946023323319175,11.0,1.0
361.0,3.0,18.399999999999988,0.3390447252858265,0.7968097627162933,20.0,4.0
362.0,4.0,27.599999999999987,0.33802759110996905,0.7868072678302896,29.0,1.0
363.0,0.0,-10.3,0.3370135083366391,0.9065555334091187,4.0,4.0
364.0,3.0,18.599999999999994,0.3360024678116292,0.7728051344553629,18.0,4.0
365.0,3.0,18.899999999999995,0.3349944604081943,0.8043855547904968,15.0,1.0
366.0,3.0,18.79999999999999,0.33398947702696974,0.8244477286934853,16.0,1.0
367.0,2.0,9.700000000000003,0.3329875085958888,0.7882906595865885,6.0,1.0
368.0,4.0,28.09999999999998,0.33198854607010114,0.8425645877917608,24.0,1.0
369.0,0.0,-10.5,0.33099258043189084,0.7957077920436859,6.0,6.0
370.0,2.0,9.000000000000004,0.32999960269059514,0.7865210358913128,13.0,1.0
371.0,6.0,45.49999999999996,0.32900960388252337,0.8488315252157358,52.0,1.0
372.0,2.0,7.699999999999996,0.3280225750708758,0.8739778284843152,26.0,6.0
373.0,1.0,-1.4999999999999964,0.32703850734566314,0.8057590442545274,17.0,10.0
374.0,2.0,9.399999999999999,0.32605739182362614,0.846297562122345,9.0,3.0
375.0,1.0,-0.1999999999999993,0.3250792196481553,0.8218802064657211,4.0,2.0
376.0,2.0,9.5,0.3241039819892108,0.7691594436764717,8.0,3.0
377.0,1.0,-1.4999999999999982,0.32313167004324317,0.8265241314383114,17.0,8.0
378.0,5.0,37.899999999999984,0.32216227503311345,0.7917666876757586,27.0,3.0
379.0,3.0,18.9,0.3211957882080141,0.7903716802597046,15.0,1.0
380.0,2.0,9.199999999999996,0.32023220084339005,0.7166581533171914,11.0,5.0
381.0,4.0,26.29999999999997,0.31927150424085987,1.0873190377439772,42.0,13.0
382.0,0.0,-10.2,0.3183136897281373,1.0615403056144714,3.0,3.0
383.0,3.0,16.599999999999994,0.31735874865895286,1.016949259921124,38.0,6.0
384.0,0.0,-11.3,0.316406672412976,0.9312169892447335,14.0,14.0
385.0,3.0,18.699999999999996,0.3154574523957371,0.8766549019252553,17.0,7.0
386.0,2.0,9.5,0.3145110800385499,1.0035970285534859,8.0,2.0
387.0,2.0,9.300000000000004,0.31356754679843424,0.9536418616771698,10.0,1.0
388.0,3.0,19.4,0.31262684415803893,0.9784279584884643,10.0,1.0
389.0,0.0,-10.4,0.3116889636255648,0.9679476857185364,5.0,5.0
390.0,2.0,8.399999999999991,0.3107538967346881,0.9931688779278806,19.0,10.0
391.0,1.0,-0.5999999999999979,0.30982163504448407,0.9972011372447014,8.0,6.0
392.0,3.0,18.899999999999988,0.3088921701393506,0.9644344727198283,15.0,1.0
393.0,0.0,-10.2,0.30796549362893255,0.8800160686175028,3.0,3.0
394.0,1.0,-0.40000000000000036,0.30704159714804574,0.9776371121406555,6.0,1.0
395.0,5.0,35.89999999999996,0.3061204723566016,0.9877058331002581,47.0,3.0
396.0,5.0,36.49999999999997,0.3052021109395318,0.9433114121599895,41.0,8.0
397.0,1.0,-1.099999999999996,0.3042865046067132,0.9661347682659442,13.0,10.0
398.0,0.0,-10.3,0.30337364509289305,0.9378149658441544,4.0,4.0
399.0,3.0,18.89999999999999,0.30246352415761435,0.9761093219121297,15.0,1.0
400.0,2.0,8.599999999999998,0.3015561335851415,0.952081066720626,17.0,4.0
401.0,2.0,8.600000000000001,0.30065146518438607,1.00853650710162,17.0,3.0
402.0,1.0,-0.5,0.2997495107888329,1.1635311160768782,7.0,2.0
403.0,1.0,-0.29999999999999893,0.2988502622564664,1.0410315990447998,5.0,2.0
404.0,3.0,18.89999999999999,0.29795371146969696,0.9910776178042094,15.0,3.0
405.0,3.0,18.400000000000002,0.29705985033528787,1.0051418274641037,20.0,1.0
406.0,2.0,8.899999999999999,0.296168670784282,1.0308689985956465,14.0,2.0
407.0,1.0,-1.5,0.29528016477192914,1.0479004102594711,17.0,1.0
408.0,6.0,45.49999999999994,0.29439432427761336,1.0119580362851803,52.0,5.0
409.0,1.0,-0.6999999999999993,0.2935111413047805,0.9017002317640517,9.0,1.0
410.0,0.0,-10.5,0.29263060788086614,1.0363875428835552,6.0,6.0
411.0,2.0,7.59999999999998,0.2917527160572235,1.16963141935843,27.0,16.0
412.0,2.0,8.699999999999996,0.29087745790905184,1.1229415498673916,16.0,5.0
413.0,3.0,18.99999999999999,0.2900048255353247,1.0244507449013847,14.0,1.0
414.0,1.0,-2.5,0.28913481105871874,0.977463788456387,27.0,3.0
415.0,1.0,-1.699999999999994,0.28826740662554257,0.9869405533138075,19.0,16.0
416.0,1.0,-0.5999999999999979,0.28740260440566595,1.0648673102259636,8.0,6.0
417.0,1.0,-0.09999999999999964,0.28654039659244895,1.0232937932014465,3.0,1.0
418.0,2.0,9.199999999999996,0.2856807754026716,0.9773331934755499,11.0,3.0
419.0,0.0,-10.3,0.2848237330764636,1.0367345064878464,4.0,4.0
420.0,1.0,-0.29999999999999893,0.2839692618772342,0.8641602993011475,5.0,2.0
421.0,0.0,-10.7,0.2831173540916025,0.9591747894883156,8.0,8.0
422.0,1.0,-0.5999999999999996,0.28226800202932767,0.9735703393816948,8.0,3.0
423.0,3.0,18.19999999999999,0.28142119802323967,0.9281182532960718,22.0,6.0
424.0,2.0,8.199999999999996,0.28057693442917,0.9624889549754915,21.0,8.0
425.0,0.0,-11.9,0.27973520362588244,0.9730349987745285,20.0,20.0
426.0,2.0,8.599999999999987,0.2788959980150048,0.9717211267527412,17.0,9.0
427.0,1.0,-0.1999999999999993,0.2780593100209598,1.0190095901489258,4.0,1.0
428.0,0.0,-10.6,0.2772251320908969,0.9718770725386483,7.0,7.0
429.0,7.0,56.099999999999966,0.2763934566946242,0.9913823693356616,47.0,1.0
430.0,5.0,38.09999999999998,0.2755642763245403,0.9601012325286865,25.0,2.0
431.0,8.0,65.9,0.27473758349556665,0.9776315712928771,50.0,1.0
432.0,5.0,38.399999999999984,0.27391337074507993,0.9913663024252112,22.0,1.0
433.0,3.0,18.499999999999996,0.2730916306328447,0.9549572310949627,19.0,1.0
434.0,2.0,9.400000000000002,0.27227235574094616,1.0336256159676447,9.0,1.0
435.0,4.0,27.49999999999997,0.2714555386737233,0.9471035520235698,30.0,4.0
436.0,5.0,38.19999999999998,0.2706411720577021,1.019296037654082,24.0,4.0
437.0,3.0,15.59999999999997,0.269829248541529,1.017790508766969,48.0,13.0
438.0,1.0,-0.5,0.2690197607959044,0.9515414578574044,7.0,1.0
439.0,0.0,-10.5,0.26821270151351667,0.995918889840444,6.0,6.0
440.0,2.0,9.29999999999999,0.2674080634089761,0.9652830183506012,10.0,8.0
441.0,2.0,7.79999999999999,0.2666058392187492,0.9847713947296143,25.0,9.0
442.0,3.0,18.5,0.26580602170109296,0.8902834904821295,19.0,2.0
443.0,2.0,8.899999999999999,0.26500860363598966,0.8486205552305494,14.0,3.0
444.0,4.0,27.9,0.2642135778250817,0.8309803926027738,26.0,2.0
445.0,2.0,8.899999999999999,0.26342093709160647,0.8027989523751395,14.0,3.0
446.0,6.0,47.199999999999974,0.26263067428033166,0.8239196743283953,35.0,4.0
447.0,1.0,-0.5999999999999996,0.26184278225749064,0.8564998656511307,8.0,2.0
448.0,2.0,9.199999999999996,0.26105725391071816,0.9057043519887057,11.0,3.0
449.0,3.0,18.499999999999993,0.260274082148986,0.8561925135160747,19.0,2.0
450.0,7.0,55.99999999999996,0.2594932599025391,0.9061977552870909,48.0,2.0
451.0,5.0,37.59999999999998,0.25871478012283144,0.8540400862693787,30.0,10.0
452.0,4.0,28.39999999999999,0.25793863578246295,0.8674619084312802,21.0,1.0
453.0,4.0,28.099999999999987,0.2571648198751156,0.8173875783880552,24.0,3.0
454.0,2.0,9.099999999999994,0.25639332541549026,0.8202987710634867,12.0,4.0
455.0,2.0,9.899999999999999,0.2556241454392438,0.8802207559347153,4.0,1.0
456.0,6.0,47.899999999999984,0.25485727300292604,0.8755148351192474,28.0,1.0
457.0,3.0,18.69999999999999,0.25409270118391725,0.8270897514679852,17.0,2.0
458.0,4.0,25.899999999999956,0.2533304230803655,0.8527466888013093,46.0,16.0
459.0,2.0,8.8,0.25257043181112443,0.8082311590512593,15.0,1.0
460.0,4.0,27.29999999999996,0.25181272051569104,0.810258025303483,32.0,8.0
461.0,5.0,36.89999999999998,0.251057282354144,0.9329923165811075,37.0,2.0
462.0,5.0,36.499999999999964,0.25030411050708157,1.0408656727976915,41.0,5.0
463.0,2.0,8.800000000000004,0.24955319817556032,1.0327699700991313,15.0,1.0
464.0,1.0,-0.5999999999999996,0.24880453858103363,1.1177974939346313,8.0,2.0
465.0,2.0,9.0,0.24805812496529053,0.9934022655853858,13.0,3.0
466.0,6.0,46.89999999999998,0.24731395059039465,1.0388227528647374,38.0,3.0
467.0,4.0,28.79999999999999,0.24657200873862348,0.9640809437807869,17.0,1.0
468.0,8.0,63.900000000000034,0.2458322927124076,0.978816329581397,70.0,3.0
469.0,2.0,9.599999999999998,0.24509479583427038,0.9259658540998187,7.0,2.0
470.0,4.0,28.699999999999996,0.24435951144676757,1.0825935436619654,18.0,5.0
471.0,5.0,35.899999999999984,0.24362643291242728,1.018826057302191,47.0,3.0
472.0,9.0,77.00000000000003,0.24289555361369,1.0114409998059273,40.0,3.0
473.0,2.0,8.799999999999994,0.24216686695284892,1.0221694628397624,15.0,7.0
474.0,11.0,96.90000000000005,0.24144036635199037,0.9689534459003183,43.0,2.0
475.0,5.0,38.19999999999998,0.24071604525293439,1.0157977417111397,24.0,2.0
476.0,7.0,56.19999999999999,0.2399938971171756,1.0486426599647687,46.0,6.0
477.0,6.0,48.19999999999999,0.23927391542582405,0.9884825944900513,25.0,4.0
478.0,3.0,16.99999999999997,0.23855609367954658,1.010274350643158,34.0,5.0
479.0,4.0,26.99999999999997,0.23784042539850794,1.0004438332148962,35.0,3.0
480.0,3.0,19.4,0.2371269041223124,0.9836843192577363,10.0,1.0
481.0,2.0,9.8,0.23641552340994548,1.0280011773109436,5.0,1.0
482.0,1.0,-0.29999999999999893,0.23570627683971565,0.9771968245506286,5.0,3.0
483.0,2.0,8.899999999999999,0.2349991580091965,0.9302409035818917,14.0,4.0
484.0,2.0,9.499999999999996,0.2342941605351689,0.9013955444097519,8.0,3.0
485.0,6.0,45.69999999999995,0.23359127805356342,0.9218126547336578,50.0,2.0
486.0,2.0,8.300000000000004,0.23289050421940272,0.9131101310253144,20.0,3.0
487.0,10.0,86.80000000000007,0.2321918327067445,0.9216819128324819,43.0,8.0
488.0,1.0,-0.8999999999999986,0.23149525720862427,0.9999120181257074,11.0,4.0
489.0,6.0,46.999999999999964,0.2308007714369984,0.9608357097651508,37.0,7.0
490.0,8.0,66.69999999999996,0.2301083691226874,0.9704759972436088,42.0,1.0
491.0,1.0,-0.5,0.22941804401531934,0.9578550968851361,7.0,1.0
492.0,2.0,9.199999999999996,0.2287297898832734,0.9403768886219371,11.0,5.0
493.0,0.0,-10.2,0.22804360051362357,1.0655627250671387,3.0,3.0
494.0,4.0,27.899999999999984,0.2273594697120827,0.9745184274820181,26.0,9.0
495.0,3.0,17.199999999999967,0.22667739130294645,0.9965575616806746,32.0,3.0
496.0,3.0,19.599999999999998,0.22599735912903762,1.010657973587513,8.0,3.0
497.0,2.0,8.900000000000002,0.2253193670516505,0.968453803232738,14.0,1.0
498.0,8.0,65.90000000000003,0.22464340895049556,0.9914766418933868,50.0,11.0
499.0,1.0,-0.4999999999999982,0.22396947872364406,1.058414101600647,7.0,6.0
500.0,1.0,-0.1999999999999993,0.22329757028747313,0.8555841594934464,4.0,1.0
501.0,5.0,37.199999999999974,0.2226276775766107,0.9717280040769016,34.0,6.0
502.0,3.0,18.09999999999998,0.22195979454388087,1.0799633705097695,23.0,7.0
503.0,4.0,27.69999999999998,0.22129391516024924,1.2179563066789083,28.0,5.0
504.0,2.0,9.899999999999999,0.2206300334147685,1.251610815525055,4.0,2.0
505.0,8.0,67.20000000000002,0.2199681433145242,1.1554699411263336,37.0,4.0
506.0,4.0,27.899999999999977,0.21930823888458062,1.2202373467958891,26.0,13.0
507.0,4.0,28.099999999999973,0.21865031416792688,1.1467165326078732,24.0,1.0
508.0,4.0,28.19999999999998,0.2179943632254231,1.164133009703263,23.0,2.0
509.0,2.0,9.399999999999991,0.21734038013574683,1.2317527267667983,9.0,6.0
510.0,2.0,8.300000000000004,0.21668835899533959,1.0882315576076507,20.0,1.0
511.0,10.0,85.40000000000012,0.21603829391835358,1.1794560739868565,57.0,1.0
512.0,6.0,47.399999999999984,0.21539017903659852,1.2020551038510872,33.0,1.0
513.0,3.0,18.29999999999999,0.21474400849948871,1.1130613826570057,21.0,2.0
514.0,2.0,9.400000000000002,0.21409977647399026,1.2193325757980347,9.0,1.0
515.0,6.0,48.59999999999999,0.21345747714456828,1.14572769119626,21.0,4.0
516.0,5.0,37.299999999999976,0.21281710471313459,1.1467147758512786,33.0,9.0
517.0,2.0,9.100000000000001,0.2121786533989952,1.155643989642461,12.0,1.0
518.0,2.0,9.099999999999994,0.2115421174387982,1.1724968254566193,12.0,5.0
519.0,10.0,84.70000000000003,0.2109074910864818,1.1933021936565638,64.0,1.0
520.0,7.0,55.39999999999998,0.21027476861322236,1.196703839081305,54.0,3.0
521.0,6.0,46.59999999999997,0.2096439443073827,1.111236085252064,41.0,1.0
522.0,2.0,8.299999999999997,0.20901501247446055,1.1064469337463378,20.0,4.0
523.0,4.0,28.399999999999984,0.20838796743703716,0.9578662088939122,21.0,4.0
524.0,3.0,18.399999999999984,0.20776280353472606,0.9985213845968246,20.0,1.0
525.0,1.0,-0.40000000000000036,0.20713951512412188,1.0440170566240947,6.0,1.0
526.0,11.0,95.90000000000006,0.2065180965787495,1.0109335498989753,53.0,3.0
527.0,8.0,67.60000000000001,0.20589854228901325,1.0907063574501963,33.0,3.0
528.0,5.0,36.59999999999997,0.20528084666214622,1.1103588432073592,40.0,6.0
529.0,5.0,35.79999999999996,0.20466500412215977,1.026425118247668,48.0,6.0
530.0,3.0,19.29999999999999,0.2040510091097933,0.9934843941168352,11.0,4.0
531.0,3.0,18.499999999999986,0.2034388560824639,1.0527185076161434,19.0,4.0
532.0,5.0,37.09999999999998,0.2028285395142165,1.0189909900937761,35.0,8.0
533.0,4.0,27.399999999999984,0.20222005389567385,1.0748109894414102,31.0,8.0
534.0,0.0,-10.6,0.20161339373398682,0.9233146054404122,7.0,7.0
535.0,4.0,28.700000000000003,0.20100855355278485,1.1038401822249095,18.0,1.0
536.0,1.0,-0.1999999999999993,0.20040552789212648,0.9799266010522842,4.0,1.0
537.0,3.0,18.099999999999994,0.1998043113084501,0.9534543286199155,23.0,6.0
538.0,6.0,48.19999999999998,0.19920489837452476,0.9740639710426331,25.0,2.0
539.0,4.0,26.899999999999984,0.1986072836794012,1.030885045727094,36.0,10.0
540.0,2.0,9.200000000000003,0.198011461828363,0.9523583108728583,11.0,1.0
541.0,6.0,47.999999999999986,0.1974174274428779,1.2294068093653079,27.0,2.0
542.0,2.0,8.899999999999995,0.19682517516054926,1.2315418592521123,14.0,5.0
543.0,4.0,27.69999999999998,0.19623469963506762,1.1948477285248893,28.0,13.0
544.0,1.0,-0.1999999999999993,0.1956459955361624,1.1568484604358673,4.0,1.0
545.0,11.0,94.8000000000001,0.1950590575495539,1.17555857822299,64.0,1.0
546.0,2.0,8.299999999999983,0.19447388037690524,1.1429207652807236,20.0,13.0
547.0,9.0,76.60000000000002,0.19389045873577454,1.1694242710416967,44.0,7.0
548.0,5.0,37.699999999999974,0.19330878735956722,1.1581427023328583,29.0,4.0
549.0,2.0,9.5,0.1927288609974885,1.1156085580587387,8.0,2.0
550.0,4.0,27.899999999999977,0.19215067441449604,1.146236846080193,26.0,1.0
551.0,8.0,66.10000000000001,0.19157422239125255,1.220591449489196,48.0,6.0
552.0,0.0,-11.0,0.1909994997240788,1.174698694185777,11.0,11.0
553.0,5.0,37.69999999999998,0.19042650122490654,1.1071207132832757,29.0,2.0
554.0,1.0,-0.5999999999999996,0.18985522172123181,1.1949206590652466,8.0,4.0
555.0,7.0,57.099999999999994,0.18928565605606812,1.1711366241042678,37.0,3.0
556.0,5.0,37.69999999999998,0.1887177990878999,1.2057793489817916,29.0,4.0
557.0,0.0,-10.2,0.1881516456906362,1.180412729581197,3.0,3.0
558.0,3.0,17.999999999999986,0.18758719075356428,1.207080031434695,24.0,10.0
559.0,4.0,28.599999999999987,0.18702442918130358,1.2422709276801662,19.0,4.0
560.0,5.0,37.59999999999998,0.18646335589375967,1.1523520012696584,30.0,4.0
561.0,9.0,75.60000000000002,0.1859039658260784,1.155458676594275,54.0,2.0
562.0,10.0,85.70000000000005,0.18534625392860016,1.2187160032766837,54.0,1.0
563.0,2.0,8.499999999999993,0.18479021516681435,1.2082954744497936,18.0,7.0
564.0,2.0,9.600000000000001,0.1842358445213139,1.1925941365105766,7.0,1.0
565.0,1.0,-0.8999999999999986,0.18368313698774996,1.0539540377530185,11.0,5.0
566.0,3.0,18.19999999999999,0.1831320875767867,1.1698522567749023,22.0,2.0
567.0,2.0,9.100000000000001,0.18258269131405633,1.1350558598836262,12.0,1.0
568.0,9.0,76.50000000000006,0.18203494324011416,1.1678230947918362,45.0,4.0
569.0,5.0,36.999999999999986,0.18148883841039382,1.1420092499918408,36.0,5.0
570.0,8.0,66.50000000000001,0.18094437189516263,1.1660559272224253,44.0,6.0
571.0,7.0,57.200000000000045,0.18040153877947715,1.2521138770712748,36.0,11.0
572.0,1.0,-0.29999999999999893,0.1798603341631387,1.1803417444229125,5.0,2.0
573.0,11.0,96.10000000000005,0.1793207531606493,1.1770759400199442,51.0,5.0
574.0,7.0,55.799999999999955,0.17878279090116736,1.1572104823589324,50.0,2.0
575.0,4.0,27.999999999999986,0.17824644252846386,1.1977114963531494,25.0,1.0
576.0,10.0,85.40000000000006,0.17771170320087848,1.1569486270871079,57.0,13.0
577.0,2.0,9.300000000000004,0.17717856809127586,1.0959356248378753,10.0,1.0
578.0,6.0,47.699999999999974,0.17664703238700202,1.1296354095141092,30.0,3.0
579.0,0.0,-10.3,0.17611709128984102,1.0118646621704102,4.0,4.0
580.0,4.0,29.299999999999997,0.1755887400159715,1.1762539347012837,12.0,2.0
581.0,2.0,8.799999999999997,0.1750619737959236,1.0330341339111329,15.0,4.0
582.0,15.0,132.40000000000018,0.1745367878745358,1.0483050806366878,92.0,10.0
583.0,2.0,9.599999999999998,0.1740131775109122,1.1272809675761633,7.0,3.0
584.0,6.0,46.499999999999964,0.17349113797837945,1.0609906855083646,42.0,3.0
585.0,6.0,48.399999999999984,0.17297066456444432,1.1067734412525012,23.0,1.0
586.0,1.0,-0.3000000000000007,0.172451752570751,1.18396657705307,5.0,1.0
587.0,1.0,-0.29999999999999893,0.17193439731303872,0.9517940878868103,5.0,2.0
588.0,2.0,9.600000000000001,0.1714185941210996,1.0259408269609724,7.0,2.0
589.0,6.0,46.69999999999996,0.1709043383387363,1.0668763279914857,40.0,8.0
590.0,5.0,37.19999999999997,0.1703916253237201,1.1213394648888533,34.0,1.0
591.0,4.0,28.499999999999993,0.16988045044774894,1.0631125688552856,20.0,1.0
592.0,4.0,28.899999999999984,0.1693708090964057,1.1081382595002651,16.0,4.0
593.0,7.0,57.099999999999994,0.1688626966691165,1.06575160413175,37.0,3.0
594.0,4.0,27.099999999999973,0.16835610857910915,1.0795643715297474,34.0,15.0
595.0,3.0,17.9,0.16785104025337183,1.0521178674697875,25.0,2.0
596.0,1.0,-0.5999999999999996,0.16734748713261172,1.0865091383457184,8.0,2.0
597.0,11.0,96.30000000000008,0.16684544467121387,1.0884812425593942,49.0,3.0
598.0,2.0,9.299999999999994,0.16634490833720023,1.0677550494670869,10.0,5.0
599.0,5.0,38.499999999999986,0.16584587361218864,1.1001984079678853,21.0,6.0
600.0,7.0,58.39999999999998,0.16534833599135207,1.0812679628531139,24.0,1.0
601.0,1.0,-0.5,0.164852290983378,1.0523161036627633,7.0,3.0
602.0,8.0,66.70000000000002,0.16435773411042787,1.0308600068092346,42.0,3.0
603.0,6.0,46.69999999999996,0.1638646609080966,1.0469365432858466,40.0,11.0
604.0,3.0,18.699999999999996,0.1633730669253723,1.0437529437682207,17.0,2.0
605.0,4.0,28.799999999999997,0.16288294772459616,1.040117102510789,17.0,1.0
606.0,5.0,36.699999999999974,0.16239429888142237,1.0622593072744517,39.0,2.0
607.0,8.0,66.4,0.1619071159847781,1.0286264101664224,45.0,2.0
608.0,6.0,47.09999999999998,0.16142139463682378,1.0266530331638124,36.0,2.0
609.0,3.0,18.799999999999983,0.1609371304529133,1.123275514692068,16.0,7.0
610.0,3.0,19.4,0.16045431906155455,1.1339153051376343,10.0,2.0
611.0,3.0,17.399999999999977,0.15997295610436987,1.0626785377661387,30.0,12.0
612.0,2.0,9.400000000000002,0.15949303723605676,1.0470789472262065,9.0,1.0
613.0,2.0,9.399999999999999,0.1590145581243486,1.0803107884195116,9.0,1.0
614.0,6.0,47.89999999999998,0.15853751444997555,0.9965818928820747,28.0,1.0
615.0,6.0,47.59999999999999,0.1580619019066256,1.0514650652485509,31.0,1.0
616.0,2.0,9.3,0.15758771620090573,1.012911856174469,10.0,2.0
617.0,7.0,55.99999999999996,0.157114953052303,1.228299514700969,48.0,1.0
618.0,6.0,47.59999999999998,0.1566436081931461,1.1682084587312513,31.0,7.0
619.0,10.0,85.20000000000005,0.15617367736856666,1.1998534899646953,59.0,11.0
620.0,2.0,9.100000000000001,0.15570515633646095,1.2162477572758992,12.0,1.0
621.0,13.0,116.60000000000005,0.15523804086745158,1.2164973765611649,48.0,1.0
622.0,2.0,9.600000000000001,0.15477232674484923,1.2351425204958235,7.0,1.0
623.0,2.0,9.2,0.15430800976461467,1.2210378809408708,11.0,3.0
624.0,4.0,28.099999999999973,0.15384508573532082,1.2423102681835492,24.0,6.0
625.0,6.0,47.69999999999998,0.15338355047811486,1.1715524911880493,30.0,4.0
626.0,7.0,57.69999999999999,0.15292339982668052,1.227037199081913,31.0,2.0
627.0,4.0,27.39999999999997,0.15246462962720048,1.233920116578379,31.0,7.0
628.0,12.0,105.00000000000011,0.15200723573831887,1.2210283638939026,63.0,1.0
629.0,1.0,-0.6999999999999975,0.15155121403110391,1.2554384536213345,9.0,6.0
630.0,7.0,57.199999999999974,0.1510965603890106,1.2288363609049056,36.0,1.0
631.0,0.0,-10.2,0.15064327070784356,1.1643312176068623,3.0,3.0
632.0,1.0,-1.4999999999999982,0.15019134089572003,1.1636220707612879,17.0,7.0
633.0,6.0,46.59999999999996,0.14974076687303287,1.2200550189832362,41.0,3.0
634.0,1.0,-0.7999999999999989,0.14929154457241375,1.1755355596542358,10.0,5.0
635.0,2.0,8.799999999999997,0.14884366993869652,1.0665364702542623,15.0,4.0
636.0,9.0,75.50000000000003,0.14839713892888043,1.0739349365234374,55.0,2.0
637.0,7.0,57.69999999999999,0.14795194751209378,1.0852651076932107,31.0,4.0
638.0,17.0,151.70000000000027,0.1475080916695575,1.029902959814166,101.0,3.0
639.0,4.0,27.899999999999984,0.14706556739454882,1.0368373646185949,26.0,7.0
640.0,15.0,133.10000000000022,0.14662437069236517,1.0276827699997846,85.0,5.0
641.0,5.0,37.09999999999997,0.14618449758028806,1.0567266992160251,35.0,1.0
642.0,13.0,115.30000000000011,0.1457459440875472,1.0703854150459415,61.0,7.0
643.0,11.0,95.40000000000006,0.14530870625528455,1.088642667079794,58.0,2.0
644.0,7.0,56.999999999999986,0.1448727801365187,1.0762429347163753,38.0,3.0
645.0,3.0,18.29999999999999,0.14443816179610913,1.2306334631783622,21.0,2.0
646.0,4.0,28.19999999999999,0.1440048473107208,1.2406111618746882,23.0,3.0
647.0,10.0,87.00000000000003,0.14357283276878863,1.2146152010778102,41.0,3.0
648.0,1.0,-0.5,0.14314211427048226,1.2564400945390974,7.0,3.0
649.0,10.0,86.90000000000003,0.1427126879276708,1.1978670145784105,42.0,2.0
650.0,4.0,27.199999999999974,0.1422845498638878,1.2054718335469563,33.0,5.0
651.0,7.0,56.599999999999966,0.14185769621429614,1.2107746232123602,42.0,3.0
652.0,8.0,65.49999999999997,0.14143212312565326,1.1977083683013916,54.0,3.0
653.0,14.0,124.10000000000014,0.1410078267562763,1.1941912029240582,74.0,2.0
654.0,9.0,76.6,0.14058480327600748,1.223973117091439,44.0,4.0
655.0,4.0,28.099999999999987,0.14016304886617945,1.2418588822086651,24.0,2.0
656.0,6.0,47.69999999999998,0.1397425597195809,1.231656551361084,30.0,2.0
657.0,6.0,47.899999999999984,0.13932333204042216,1.2096799441746302,28.0,4.0
658.0,4.0,28.69999999999999,0.1389053620443009,1.2239795989460416,18.0,4.0
659.0,10.0,86.50000000000003,0.138488645958168,1.2083558932594631,46.0,4.0
660.0,3.0,18.699999999999992,0.1380731800202935,1.2023195659413057,17.0,3.0
661.0,1.0,-0.5999999999999979,0.13765896048023263,1.2215066850185394,8.0,5.0
662.0,7.0,55.5,0.13724598359879192,1.191943642103447,53.0,7.0
663.0,0.0,-10.4,0.13683424564799554,1.242896842956543,5.0,5.0
664.0,3.0,18.099999999999987,0.13642374291105155,1.1862506918285205,23.0,5.0
665.0,4.0,28.599999999999994,0.1360144716823184,1.2739139199256897,19.0,3.0
666.0,8.0,67.80000000000001,0.13560642826727143,1.218184269243671,31.0,5.0
667.0,16.0,142.5000000000002,0.1351996089824696,1.1676468531722608,92.0,6.0
668.0,5.0,38.89999999999999,0.1347940101555222,1.1821656227111816,17.0,1.0
669.0,10.0,85.10000000000008,0.13438962812505564,1.1955766956011453,60.0,4.0
670.0,1.0,-0.6999999999999993,0.13398645924068048,1.2726824018690321,9.0,1.0
671.0,3.0,19.099999999999994,0.13358449986295842,1.1881267657646766,13.0,3.0
672.0,0.0,-10.2,0.13318374636336955,1.2023147741953533,3.0,3.0
673.0,2.0,9.5,0.13278419512427944,1.2176668047904968,8.0,1.0
674.0,5.0,38.09999999999998,0.1323858425389066,1.150528588294983,25.0,1.0
675.0,10.0,84.00000000000013,0.13198868501128988,1.1607024040020688,71.0,4.0
676.0,7.0,56.999999999999986,0.13159271895625602,1.1863694849767183,38.0,3.0
677.0,7.0,58.599999999999994,0.13119794079938724,1.2246968800371343,22.0,3.0
678.0,13.0,115.10000000000016,0.13080434697698906,1.253439365871369,63.0,4.0
679.0,8.0,67.19999999999999,0.1304119339360581,1.2471589333302266,37.0,2.0
680.0,4.0,28.599999999999994,0.13002069813424993,1.2045612962622392,19.0,1.0
681.0,2.0,9.600000000000001,0.12963063603984717,1.29764381476811,7.0,1.0
682.0,6.0,47.299999999999976,0.12924174413172762,1.2164934856050156,34.0,4.0
683.0,5.0,38.69999999999999,0.12885401889933243,1.2656056975063525,19.0,1.0
684.0,1.0,-0.9000000000000004,0.12846745684263444,1.2506170597943393,11.0,2.0
685.0,3.0,18.899999999999995,0.12808205447210655,1.2218619028727213,15.0,6.0
686.0,4.0,27.099999999999987,0.12769780830869024,1.2571033239364624,34.0,3.0
687.0,1.0,-0.3000000000000007,0.12731471488376417,1.184981393814087,5.0,1.0
688.0,10.0,86.6,0.12693277073911288,1.243671703338623,45.0,3.0
689.0,11.0,96.70000000000007,0.12655197242689553,1.21821080048879,45.0,3.0
690.0,8.0,66.80000000000013,0.12617231650961486,1.2797417975053555,41.0,11.0
